Car_id,customer_id,Dealer_No ,Date,Price ($)
C_CND_017328,17328,85257-3102,9/1/2023,21001
C_CND_017329,17329,78758-7841,9/1/2023,18001
C_CND_017330,17330,06457-3834,9/1/2023,45001
C_CND_017331,17331,60504-7114,9/1/2023,62000
C_CND_017332,17332,38701-8047,9/1/2023,19000
C_CND_017333,17333,99301-3882,9/1/2023,26000
C_CND_017334,17334,53546-9427,9/1/2023,18001
C_CND_017335,17335,85257-3102,9/1/2023,29001
C_CND_017336,17336,78758-7841,9/1/2023,12001
C_CND_017337,17337,06457-3834,9/1/2023,10001
C_CND_017338,17338,60504-7114,9/1/2023,34001
C_CND_017339,17339,38701-8047,9/1/2023,31001
C_CND_017340,17340,06457-3834,9/1/2023,24001
C_CND_017341,17341,53546-9427,9/1/2023,15501
C_CND_017342,17342,85257-3102,9/1/2023,31001
C_CND_017343,17343,78758-7841,9/1/2023,17000
C_CND_017344,17344,06457-3834,9/1/2023,22000
C_CND_017345,17345,60504-7114,9/1/2023,14000
C_CND_017346,17346,38701-8047,9/1/2023,19000
C_CND_017347,17347,99301-3882,9/1/2023,22001
C_CND_017348,17348,53546-9427,9/1/2023,45001
C_CND_017349,17349,85257-3102,9/1/2023,19000
C_CND_017350,17350,78758-7841,9/1/2023,12000
C_CND_017351,17351,60504-7114,9/1/2023,21000
C_CND_017352,17352,06457-3834,9/1/2023,21000
C_CND_017353,17353,60504-7114,9/1/2023,9000
C_CND_017354,17354,06457-3834,9/1/2023,22000
C_CND_017355,17355,99301-3882,9/1/2023,26000
C_CND_017356,17356,53546-9427,9/1/2023,14000
C_CND_017357,17357,85257-3102,9/1/2023,21000
C_CND_017358,17358,60504-7114,9/1/2023,22000
C_CND_017359,17359,06457-3834,9/1/2023,41000
C_CND_017360,17360,60504-7114,9/1/2023,22500
C_CND_017361,17361,38701-8047,9/1/2023,29000
C_CND_017362,17362,99301-3882,9/1/2023,69000
C_CND_017363,17363,53546-9427,9/1/2023,60000
C_CND_017364,17364,85257-3102,9/1/2023,11000
C_CND_017365,17365,78758-7841,9/1/2023,39000
C_CND_017366,17366,06457-3834,9/1/2023,42000
C_CND_017367,17367,60504-7114,9/1/2023,38000
C_CND_017368,17368,38701-8047,9/1/2023,85000
C_CND_017369,17369,99301-3882,9/1/2023,60000
C_CND_017370,17370,53546-9427,9/1/2023,16000
C_CND_017371,17371,85257-3102,9/1/2023,28500
C_CND_017372,17372,78758-7841,9/1/2023,31500
C_CND_017373,17373,06457-3834,9/1/2023,21600
C_CND_017374,17374,60504-7114,9/1/2023,22000
C_CND_017375,17375,38701-8047,9/1/2023,38500
C_CND_017376,17376,99301-3882,9/1/2023,26000
C_CND_017377,17377,53546-9427,9/1/2023,29501
C_CND_017378,17378,85257-3102,9/1/2023,31001
C_CND_017379,17379,78758-7841,9/1/2023,26001
C_CND_017380,17380,06457-3834,9/1/2023,16501
C_CND_017381,17381,60504-7114,9/1/2023,23000
C_CND_017382,17382,38701-8047,9/1/2023,42000
C_CND_017383,17383,99301-3882,9/1/2023,13000
C_CND_017384,17384,53546-9427,9/1/2023,24500
C_CND_017385,17385,85257-3102,9/1/2023,24000
C_CND_017386,17386,78758-7841,9/1/2023,21000
C_CND_017387,17387,06457-3834,9/1/2023,22000
C_CND_017388,17388,60504-7114,9/1/2023,31000
C_CND_017389,17389,38701-8047,9/1/2023,29500
C_CND_017390,17390,99301-3882,9/1/2023,41000
C_CND_017391,17391,53546-9427,9/1/2023,16001
C_CND_017392,17392,78758-7841,9/1/2023,12000
C_CND_017393,17393,78758-7841,9/1/2023,18001
C_CND_017394,17394,06457-3834,9/1/2023,62001
C_CND_017395,17395,60504-7114,9/1/2023,22001
C_CND_017396,17396,38701-8047,9/1/2023,31001
C_CND_017397,17397,99301-3882,9/1/2023,22101
C_CND_017398,17398,53546-9427,9/1/2023,10001
C_CND_017399,17399,85257-3102,9/1/2023,25501
C_CND_017400,17400,78758-7841,9/1/2023,20401
C_CND_017401,17401,06457-3834,9/1/2023,38001
C_CND_017402,17402,60504-7114,9/1/2023,20001
C_CND_017403,17403,38701-8047,9/1/2023,24001
C_CND_017404,17404,99301-3882,9/1/2023,20001
C_CND_017405,17405,78758-7841,9/1/2023,27000
C_CND_017406,17406,06457-3834,9/1/2023,22000
C_CND_017407,17407,60504-7114,9/1/2023,26000
C_CND_017408,17408,38701-8047,9/1/2023,22000
C_CND_017409,17409,99301-3882,9/1/2023,10000
C_CND_017410,17410,53546-9427,9/1/2023,12000
C_CND_017411,17411,60504-7114,9/2/2023,22001
C_CND_017412,17412,38701-8047,9/2/2023,18001
C_CND_017413,17413,99301-3882,9/2/2023,22001
C_CND_017414,17414,53546-9427,9/2/2023,28001
C_CND_017415,17415,85257-3102,9/2/2023,26001
C_CND_017416,17416,78758-7841,9/2/2023,28501
C_CND_017417,17417,06457-3834,9/2/2023,9001
C_CND_017418,17418,60504-7114,9/2/2023,19001
C_CND_017419,17419,38701-8047,9/2/2023,22001
C_CND_017420,17420,53546-9427,9/2/2023,22000
C_CND_017421,17421,85257-3102,9/2/2023,24000
C_CND_017422,17422,85257-3102,9/2/2023,43001
C_CND_017423,17423,78758-7841,9/2/2023,22001
C_CND_017424,17424,53546-9427,9/2/2023,45101
C_CND_017425,17425,85257-3102,9/2/2023,34501
C_CND_017426,17426,78758-7841,9/2/2023,19001
C_CND_017427,17427,06457-3834,9/2/2023,42001
C_CND_017428,17428,78758-7841,9/2/2023,43200
C_CND_017429,17429,38701-8047,9/2/2023,51001
C_CND_017430,17430,99301-3882,9/2/2023,22001
C_CND_017431,17431,53546-9427,9/2/2023,42001
C_CND_017432,17432,85257-3102,9/2/2023,69001
C_CND_017433,17433,78758-7841,9/2/2023,26001
C_CND_017434,17434,78758-7841,9/2/2023,42000
C_CND_017435,17435,60504-7114,9/2/2023,32001
C_CND_017436,17436,38701-8047,9/2/2023,31001
C_CND_017437,17437,06457-3834,9/2/2023,12000
C_CND_017438,17438,60504-7114,9/2/2023,19000
C_CND_017439,17439,06457-3834,9/2/2023,17001
C_CND_017440,17440,99301-3882,9/2/2023,51000
C_CND_017441,17441,53546-9427,9/2/2023,9000
C_CND_017442,17442,85257-3102,9/2/2023,24700
C_CND_017443,17443,78758-7841,9/2/2023,31500
C_CND_017444,17444,06457-3834,9/2/2023,14000
C_CND_017445,17445,60504-7114,9/2/2023,46000
C_CND_017446,17446,38701-8047,9/2/2023,16000
C_CND_017447,17447,99301-3882,9/2/2023,23000
C_CND_017448,17448,53546-9427,9/2/2023,17001
C_CND_017449,17449,85257-3102,9/2/2023,22001
C_CND_017450,17450,78758-7841,9/2/2023,9001
C_CND_017451,17451,53546-9427,9/2/2023,43001
C_CND_017452,17452,85257-3102,9/2/2023,33000
C_CND_017453,17453,78758-7841,9/2/2023,12000
C_CND_017454,17454,06457-3834,9/2/2023,25000
C_CND_017455,17455,53546-9427,9/2/2023,22001
C_CND_017456,17456,85257-3102,9/2/2023,13001
C_CND_017457,17457,06457-3834,9/2/2023,14000
C_CND_017458,17458,53546-9427,9/2/2023,9001
C_CND_017459,17459,85257-3102,9/2/2023,75001
C_CND_017460,17460,78758-7841,9/2/2023,11001
C_CND_017461,17461,06457-3834,9/2/2023,26000
C_CND_017462,17462,60504-7114,9/2/2023,16000
C_CND_017463,17463,85257-3102,9/2/2023,69000
C_CND_017464,17464,78758-7841,9/2/2023,16000
C_CND_017465,17465,06457-3834,9/2/2023,31000
C_CND_017466,17466,60504-7114,9/2/2023,34000
C_CND_017467,17467,38701-8047,9/2/2023,14000
C_CND_017468,17468,99301-3882,9/2/2023,22000
C_CND_017469,17469,53546-9427,9/2/2023,13000
C_CND_017470,17470,85257-3102,9/2/2023,37000
C_CND_017471,17471,53546-9427,9/2/2023,24000
C_CND_017472,17472,53546-9427,9/2/2023,25000
C_CND_017473,17473,53546-9427,9/2/2023,22000
C_CND_017474,17474,78758-7841,9/2/2023,17000
C_CND_017475,17475,06457-3834,9/2/2023,22000
C_CND_017476,17476,60504-7114,9/2/2023,28000
C_CND_017477,17477,78758-7841,9/2/2023,38000
C_CND_017478,17478,06457-3834,9/2/2023,22000
C_CND_017479,17479,53546-9427,9/2/2023,46500
C_CND_017480,17480,38701-8047,9/2/2023,45000
C_CND_017481,17481,78758-7841,9/2/2023,26000
C_CND_017482,17482,06457-3834,9/2/2023,18000
C_CND_017483,17483,60504-7114,9/2/2023,22000
C_CND_017484,17484,38701-8047,9/2/2023,31000
C_CND_017485,17485,99301-3882,9/2/2023,19000
C_CND_017486,17486,53546-9427,9/2/2023,41000
C_CND_017487,17487,85257-3102,9/2/2023,29000
C_CND_017488,17488,78758-7841,9/2/2023,20900
C_CND_017489,17489,53546-9427,9/2/2023,26000
C_CND_017490,17490,85257-3102,9/2/2023,9000
C_CND_017491,17491,78758-7841,9/2/2023,20000
C_CND_017492,17492,53546-9427,9/2/2023,61000
C_CND_017493,17493,60504-7114,9/2/2023,18000
C_CND_017494,17494,85257-3102,9/2/2023,45500
C_CND_017495,17495,99301-3882,9/2/2023,20000
C_CND_017496,17496,53546-9427,9/2/2023,31000
C_CND_017497,17497,85257-3102,9/2/2023,27900
C_CND_017498,17498,78758-7841,9/2/2023,26000
C_CND_017499,17499,06457-3834,9/2/2023,22000
C_CND_017500,17500,60504-7114,9/2/2023,34500
C_CND_017501,17501,38701-8047,9/2/2023,41000
C_CND_017502,17502,99301-3882,9/2/2023,17000
C_CND_017503,17503,53546-9427,9/2/2023,19100
C_CND_017504,17504,85257-3102,9/2/2023,46000
C_CND_017505,17505,78758-7841,9/2/2023,45000
C_CND_017506,17506,53546-9427,9/2/2023,20001
C_CND_017507,17507,85257-3102,9/2/2023,19001
C_CND_017508,17508,78758-7841,9/2/2023,19001
C_CND_017509,17509,06457-3834,9/2/2023,22000
C_CND_017510,17510,60504-7114,9/2/2023,16001
C_CND_017511,17511,53546-9427,9/2/2023,26500
C_CND_017512,17512,99301-3882,9/2/2023,16700
C_CND_017513,17513,53546-9427,9/2/2023,20000
C_CND_017514,17514,78758-7841,9/2/2023,24000
C_CND_017515,17515,85257-3102,9/2/2023,46000
C_CND_017516,17516,78758-7841,9/2/2023,75000
C_CND_017517,17517,06457-3834,9/2/2023,22100
C_CND_017518,17518,38701-8047,9/2/2023,21000
C_CND_017519,17519,38701-8047,9/2/2023,18000
C_CND_017520,17520,99301-3882,9/2/2023,14050
C_CND_017521,17521,53546-9427,9/2/2023,20000
C_CND_017522,17522,85257-3102,9/2/2023,33500
C_CND_017523,17523,78758-7841,9/2/2023,19000
C_CND_017524,17524,53546-9427,9/2/2023,17000
C_CND_017525,17525,99301-3882,9/2/2023,12001
C_CND_017526,17526,78758-7841,9/2/2023,20000
C_CND_017527,17527,06457-3834,9/2/2023,29500
C_CND_017528,17528,60504-7114,9/2/2023,29000
C_CND_017529,17529,38701-8047,9/2/2023,45000
C_CND_017530,17530,99301-3882,9/2/2023,24000
C_CND_017531,17531,53546-9427,9/2/2023,22000
C_CND_017532,17532,85257-3102,9/2/2023,19000
C_CND_017533,17533,78758-7841,9/2/2023,43000
C_CND_017534,17534,06457-3834,9/2/2023,12000
C_CND_017535,17535,60504-7114,9/2/2023,25001
C_CND_017536,17536,38701-8047,9/2/2023,26001
C_CND_017537,17537,99301-3882,9/2/2023,21001
C_CND_017538,17538,06457-3834,9/2/2023,38001
C_CND_017539,17539,85257-3102,9/2/2023,20001
C_CND_017540,17540,78758-7841,9/2/2023,28001
C_CND_017541,17541,99301-3882,9/3/2023,13001
C_CND_017542,17542,53546-9427,9/3/2023,69001
C_CND_017543,17543,85257-3102,9/3/2023,21101
C_CND_017544,17544,78758-7841,9/3/2023,18001
C_CND_017545,17545,06457-3834,9/3/2023,28001
C_CND_017546,17546,60504-7114,9/3/2023,26001
C_CND_017547,17547,38701-8047,9/3/2023,20001
C_CND_017548,17548,99301-3882,9/3/2023,35001
C_CND_017549,17549,38701-8047,9/3/2023,25000
C_CND_017550,17550,85257-3102,9/3/2023,19501
C_CND_017551,17551,78758-7841,9/3/2023,33001
C_CND_017552,17552,06457-3834,9/3/2023,12001
C_CND_017553,17553,60504-7114,9/3/2023,25001
C_CND_017554,17554,99301-3882,9/3/2023,25000
C_CND_017555,17555,99301-3882,9/3/2023,26000
C_CND_017556,17556,99301-3882,9/3/2023,46000
C_CND_017557,17557,85257-3102,9/3/2023,31000
C_CND_017558,17558,78758-7841,9/3/2023,69000
C_CND_017559,17559,06457-3834,9/3/2023,25000
C_CND_017560,17560,60504-7114,9/3/2023,18000
C_CND_017561,17561,38701-8047,9/3/2023,18000
C_CND_017562,17562,85257-3102,9/3/2023,22000
C_CND_017563,17563,53546-9427,9/3/2023,19000
C_CND_017564,17564,78758-7841,9/3/2023,61000
C_CND_017565,17565,78758-7841,9/3/2023,12000
C_CND_017566,17566,38701-8047,9/3/2023,21000
C_CND_017567,17567,06457-3834,9/3/2023,22000
C_CND_017568,17568,60504-7114,9/3/2023,31000
C_CND_017569,17569,38701-8047,9/3/2023,31000
C_CND_017570,17570,99301-3882,9/3/2023,61000
C_CND_017571,17571,53546-9427,9/3/2023,26000
C_CND_017572,17572,85257-3102,9/3/2023,18000
C_CND_017573,17573,78758-7841,9/3/2023,19000
C_CND_017574,17574,06457-3834,9/3/2023,22000
C_CND_017575,17575,60504-7114,9/3/2023,57000
C_CND_017576,17576,85257-3102,9/3/2023,22000
C_CND_017577,17577,99301-3882,9/3/2023,16500
C_CND_017578,17578,53546-9427,9/3/2023,49000
C_CND_017579,17579,85257-3102,9/3/2023,15500
C_CND_017580,17580,06457-3834,9/3/2023,16000
C_CND_017581,17581,99301-3882,9/3/2023,44000
C_CND_017582,17582,38701-8047,9/3/2023,20000
C_CND_017583,17583,99301-3882,9/3/2023,22000
C_CND_017584,17584,53546-9427,9/3/2023,31000
C_CND_017585,17585,85257-3102,9/3/2023,42000
C_CND_017586,17586,78758-7841,9/3/2023,24000
C_CND_017587,17587,06457-3834,9/3/2023,22600
C_CND_017588,17588,60504-7114,9/3/2023,37500
C_CND_017589,17589,38701-8047,9/3/2023,22000
C_CND_017590,17590,60504-7114,9/3/2023,82000
C_CND_017591,17591,53546-9427,9/3/2023,49000
C_CND_017592,17592,85257-3102,9/3/2023,25000
C_CND_017593,17593,06457-3834,9/3/2023,28001
C_CND_017594,17594,78758-7841,9/3/2023,14000
C_CND_017595,17595,06457-3834,9/3/2023,41000
C_CND_017596,17596,60504-7114,9/3/2023,22001
C_CND_017597,17597,99301-3882,9/3/2023,45001
C_CND_017598,17598,99301-3882,9/3/2023,22000
C_CND_017599,17599,53546-9427,9/3/2023,31000
C_CND_017600,17600,06457-3834,9/3/2023,17001
C_CND_017601,17601,78758-7841,9/3/2023,18500
C_CND_017602,17602,06457-3834,9/3/2023,69000
C_CND_017603,17603,60504-7114,9/3/2023,19000
C_CND_017604,17604,38701-8047,9/3/2023,19000
C_CND_017605,17605,99301-3882,9/3/2023,54000
C_CND_017606,17606,38701-8047,9/4/2023,45001
C_CND_017607,17607,99301-3882,9/4/2023,22001
C_CND_017608,17608,53546-9427,9/4/2023,71001
C_CND_017609,17609,85257-3102,9/4/2023,43001
C_CND_017610,17610,78758-7841,9/4/2023,39001
C_CND_017611,17611,06457-3834,9/4/2023,15001
C_CND_017612,17612,60504-7114,9/4/2023,25001
C_CND_017613,17613,38701-8047,9/4/2023,31001
C_CND_017614,17614,99301-3882,9/4/2023,11001
C_CND_017615,17615,99301-3882,9/4/2023,21001
C_CND_017616,17616,06457-3834,9/4/2023,21001
C_CND_017617,17617,78758-7841,9/4/2023,21001
C_CND_017618,17618,53546-9427,9/4/2023,20881
C_CND_017619,17619,85257-3102,9/4/2023,54001
C_CND_017620,17620,78758-7841,9/4/2023,43601
C_CND_017621,17621,06457-3834,9/4/2023,41001
C_CND_017622,17622,06457-3834,9/4/2023,46001
C_CND_017623,17623,38701-8047,9/4/2023,22201
C_CND_017624,17624,60504-7114,9/4/2023,24000
C_CND_017625,17625,38701-8047,9/4/2023,26000
C_CND_017626,17626,99301-3882,9/4/2023,69001
C_CND_017627,17627,53546-9427,9/4/2023,71001
C_CND_017628,17628,85257-3102,9/4/2023,19001
C_CND_017629,17629,78758-7841,9/4/2023,32000
C_CND_017630,17630,06457-3834,9/4/2023,60500
C_CND_017631,17631,60504-7114,9/4/2023,17001
C_CND_017632,17632,38701-8047,9/4/2023,27001
C_CND_017633,17633,99301-3882,9/4/2023,19000
C_CND_017634,17634,53546-9427,9/4/2023,28000
C_CND_017635,17635,85257-3102,9/4/2023,12000
C_CND_017636,17636,78758-7841,9/4/2023,14000
C_CND_017637,17637,78758-7841,9/4/2023,33000
C_CND_017638,17638,85257-3102,9/4/2023,12001
C_CND_017639,17639,60504-7114,9/4/2023,19000
C_CND_017640,17640,06457-3834,9/4/2023,21000
C_CND_017641,17641,60504-7114,9/4/2023,19000
C_CND_017642,17642,78758-7841,9/4/2023,31600
C_CND_017643,17643,06457-3834,9/4/2023,49000
C_CND_017644,17644,60504-7114,9/4/2023,15000
C_CND_017645,17645,38701-8047,9/4/2023,26000
C_CND_017646,17646,99301-3882,9/4/2023,29600
C_CND_017647,17647,53546-9427,9/4/2023,16000
C_CND_017648,17648,85257-3102,9/4/2023,19000
C_CND_017649,17649,78758-7841,9/4/2023,44000
C_CND_017650,17650,53546-9427,9/4/2023,71000
C_CND_017651,17651,85257-3102,9/4/2023,25000
C_CND_017652,17652,78758-7841,9/4/2023,18500
C_CND_017653,17653,06457-3834,9/4/2023,16000
C_CND_017654,17654,60504-7114,9/4/2023,46000
C_CND_017655,17655,38701-8047,9/4/2023,14000
C_CND_017656,17656,99301-3882,9/4/2023,16000
C_CND_017657,17657,53546-9427,9/4/2023,22000
C_CND_017658,17658,85257-3102,9/4/2023,41000
C_CND_017659,17659,78758-7841,9/4/2023,21000
C_CND_017660,17660,78758-7841,9/4/2023,39500
C_CND_017661,17661,06457-3834,9/4/2023,26000
C_CND_017662,17662,60504-7114,9/4/2023,85000
C_CND_017663,17663,38701-8047,9/4/2023,26000
C_CND_017664,17664,53546-9427,9/4/2023,21500
C_CND_017665,17665,53546-9427,9/4/2023,17001
C_CND_017666,17666,06457-3834,9/4/2023,22000
C_CND_017667,17667,78758-7841,9/4/2023,14001
C_CND_017668,17668,06457-3834,9/4/2023,49001
C_CND_017669,17669,60504-7114,9/4/2023,27001
C_CND_017670,17670,38701-8047,9/4/2023,16001
C_CND_017671,17671,78758-7841,9/4/2023,44000
C_CND_017672,17672,53546-9427,9/4/2023,26001
C_CND_017673,17673,85257-3102,9/4/2023,9001
C_CND_017674,17674,78758-7841,9/4/2023,34001
C_CND_017675,17675,53546-9427,9/4/2023,19001
C_CND_017676,17676,85257-3102,9/4/2023,25000
C_CND_017677,17677,78758-7841,9/4/2023,25000
C_CND_017678,17678,53546-9427,9/4/2023,22000
C_CND_017679,17679,85257-3102,9/4/2023,82000
C_CND_017680,17680,78758-7841,9/4/2023,11000
C_CND_017681,17681,78758-7841,9/4/2023,16000
C_CND_017682,17682,60504-7114,9/4/2023,36000
C_CND_017683,17683,38701-8047,9/4/2023,16000
C_CND_017684,17684,99301-3882,9/4/2023,62000
C_CND_017685,17685,06457-3834,9/4/2023,26000
C_CND_017686,17686,85257-3102,9/4/2023,20001
C_CND_017687,17687,78758-7841,9/4/2023,18001
C_CND_017688,17688,06457-3834,9/4/2023,16001
C_CND_017689,17689,60504-7114,9/4/2023,31001
C_CND_017690,17690,78758-7841,9/4/2023,25000
C_CND_017691,17691,99301-3882,9/4/2023,36001
C_CND_017692,17692,53546-9427,9/4/2023,13001
C_CND_017693,17693,85257-3102,9/4/2023,28001
C_CND_017694,17694,38701-8047,9/4/2023,44000
C_CND_017695,17695,85257-3102,9/4/2023,46000
C_CND_017696,17696,99301-3882,9/5/2023,43001
C_CND_017697,17697,53546-9427,9/5/2023,20001
C_CND_017698,17698,85257-3102,9/5/2023,16501
C_CND_017699,17699,78758-7841,9/5/2023,26001
C_CND_017700,17700,06457-3834,9/5/2023,18001
C_CND_017701,17701,60504-7114,9/5/2023,12001
C_CND_017702,17702,38701-8047,9/5/2023,27001
C_CND_017703,17703,99301-3882,9/5/2023,31001
C_CND_017704,17704,99301-3882,9/5/2023,16001
C_CND_017705,17705,85257-3102,9/5/2023,27001
C_CND_017706,17706,78758-7841,9/5/2023,29001
C_CND_017707,17707,06457-3834,9/5/2023,16001
C_CND_017708,17708,60504-7114,9/5/2023,19501
C_CND_017709,17709,38701-8047,9/5/2023,71801
C_CND_017710,17710,99301-3882,9/5/2023,15151
C_CND_017711,17711,53546-9427,9/5/2023,42001
C_CND_017712,17712,85257-3102,9/5/2023,39001
C_CND_017713,17713,78758-7841,9/5/2023,26001
C_CND_017714,17714,99301-3882,9/5/2023,33600
C_CND_017715,17715,60504-7114,9/5/2023,26001
C_CND_017716,17716,38701-8047,9/5/2023,23001
C_CND_017717,17717,99301-3882,9/5/2023,13001
C_CND_017718,17718,53546-9427,9/5/2023,19001
C_CND_017719,17719,85257-3102,9/5/2023,41000
C_CND_017720,17720,78758-7841,9/5/2023,12001
C_CND_017721,17721,06457-3834,9/5/2023,25501
C_CND_017722,17722,60504-7114,9/5/2023,69001
C_CND_017723,17723,38701-8047,9/5/2023,34001
C_CND_017724,17724,99301-3882,9/5/2023,33001
C_CND_017725,17725,53546-9427,9/5/2023,45001
C_CND_017726,17726,85257-3102,9/5/2023,31001
C_CND_017727,17727,60504-7114,9/5/2023,33000
C_CND_017728,17728,53546-9427,9/5/2023,17001
C_CND_017729,17729,85257-3102,9/5/2023,17001
C_CND_017730,17730,78758-7841,9/5/2023,25001
C_CND_017731,17731,06457-3834,9/5/2023,28001
C_CND_017732,17732,60504-7114,9/5/2023,10001
C_CND_017733,17733,78758-7841,9/5/2023,29000
C_CND_017734,17734,38701-8047,9/5/2023,19000
C_CND_017735,17735,99301-3882,9/5/2023,85000
C_CND_017736,17736,53546-9427,9/5/2023,19000
C_CND_017737,17737,38701-8047,9/5/2023,57000
C_CND_017738,17738,99301-3882,9/5/2023,16000
C_CND_017739,17739,53546-9427,9/5/2023,13500
C_CND_017740,17740,60504-7114,9/5/2023,19000
C_CND_017741,17741,53546-9427,9/5/2023,24000
C_CND_017742,17742,99301-3882,9/5/2023,18000
C_CND_017743,17743,53546-9427,9/5/2023,19000
C_CND_017744,17744,85257-3102,9/5/2023,60000
C_CND_017745,17745,78758-7841,9/5/2023,46000
C_CND_017746,17746,06457-3834,9/5/2023,60500
C_CND_017747,17747,60504-7114,9/5/2023,18000
C_CND_017748,17748,38701-8047,9/5/2023,20000
C_CND_017749,17749,99301-3882,9/5/2023,25000
C_CND_017750,17750,99301-3882,9/5/2023,61000
C_CND_017751,17751,85257-3102,9/5/2023,19000
C_CND_017752,17752,78758-7841,9/5/2023,45000
C_CND_017753,17753,53546-9427,9/5/2023,11000
C_CND_017754,17754,60504-7114,9/5/2023,19000
C_CND_017755,17755,38701-8047,9/5/2023,33000
C_CND_017756,17756,99301-3882,9/5/2023,25000
C_CND_017757,17757,53546-9427,9/5/2023,12500
C_CND_017758,17758,60504-7114,9/5/2023,43000
C_CND_017759,17759,85257-3102,9/5/2023,17000
C_CND_017760,17760,06457-3834,9/5/2023,17000
C_CND_017761,17761,60504-7114,9/5/2023,39000
C_CND_017762,17762,99301-3882,9/5/2023,43000
C_CND_017763,17763,99301-3882,9/5/2023,15000
C_CND_017764,17764,78758-7841,9/5/2023,22500
C_CND_017765,17765,85257-3102,9/5/2023,21000
C_CND_017766,17766,78758-7841,9/5/2023,9000
C_CND_017767,17767,53546-9427,9/5/2023,22000
C_CND_017768,17768,85257-3102,9/5/2023,26000
C_CND_017769,17769,78758-7841,9/5/2023,14000
C_CND_017770,17770,06457-3834,9/5/2023,21000
C_CND_017771,17771,85257-3102,9/5/2023,15500
C_CND_017772,17772,06457-3834,9/5/2023,26500
C_CND_017773,17773,60504-7114,9/5/2023,9000
C_CND_017774,17774,38701-8047,9/5/2023,31000
C_CND_017775,17775,38701-8047,9/5/2023,46000
C_CND_017776,17776,99301-3882,9/5/2023,39500
C_CND_017777,17777,85257-3102,9/5/2023,16000
C_CND_017778,17778,78758-7841,9/5/2023,29000
